id,age,status,country,created_at
1889,35,trial,US,2023-04-21 16:35:36.820137
1890,28,free,BR,2023-06-28 07:12:46.445549
1891,23,free,IF,2023-10-07 15:54:20.947096
1892,51,paid,BR,2023-09-18 21:11:46.694698
1893,86,free,US,2023-03-22 17:14:36.700471
1894,61,free,BR,2023-05-01 21:56:57.25811
1895,58,free,US,2023-12-21 02:17:29.239459
1896,68,paid,US,2023-10-03 15:58:40.655006
1897,22,free,US,2023-11-26 07:09:18.765355
1898,84,free,BR,2023-10-24 04:53:35.244563
1899,22,paid,BR,2023-10-01 23:31:41.55645
1900,45,paid,US,2023-06-10 01:17:21.277255
1901,33,free,BR,2023-07-27 06:48:40.565656
1902,81,free,US,2023-09-05 10:24:23.752214
1903,64,trial,BR,2023-04-26 20:30:42.575332
1904,80,free,IF,2023-05-07 10:07:19.37758
1905,31,paid,BR,2023-12-24 07:12:41.779886
1906,59,free,BR,2023-12-09 08:19:39.958284
1907,78,trial,BR,2023-01-10 21:17:23.616236
1908,95,free,US,2023-06-13 05:33:19.018277
1909,42,paid,BR,2023-03-18 11:30:51.224028
1910,88,paid,BR,2023-02-22 20:56:39.072942
1911,75,trial,BR,2023-12-17 11:14:25.022512
1912,22,free,US,2023-01-10 14:48:54.937054
1913,33,free,US,2023-03-23 17:46:04.886774
1914,90,free,US,2023-12-03 01:53:47.298625
1915,31,trial,US,2023-10-14 09:21:58.977382
1916,62,trial,US,2023-11-11 00:07:32.775567
1917,64,trial,US,2023-08-10 18:37:12.356904
1918,87,trial,BR,2023-09-13 19:26:27.043729
1919,92,free,US,2023-06-03 21:00:25.035589
1920,85,trial,BR,2023-01-10 12:08:38.745943
1921,28,free,BR,2023-05-05 06:27:06.620195
1922,87,trial,BR,2023-09-19 00:46:26.584086
1923,36,free,BR,2023-05-11 09:38:30.737471
1924,74,free,BR,2023-09-30 03:03:48.17578
1925,36,paid,US,2023-05-15 10:53:03.843421
1926,50,free,US,2023-07-12 02:58:11.496422
1927,96,free,US,2023-05-05 15:31:35.44643
1928,28,free,BR,2023-09-11 21:59:58.3197
1929,85,free,BR,2023-08-30 07:03:01.243216
1930,23,free,IF,2023-09-12 00:59:39.561943
1931,46,free,US,2023-08-18 06:49:39.997791
1932,30,paid,US,2023-03-26 03:46:45.615527
1933,27,free,US,2023-06-23 23:06:45.718568
1934,51,free,BR,2023-07-26 15:44:15.681598
1935,41,trial,US,2023-07-08 13:32:22.299105
1936,41,trial,US,2023-05-16 01:01:50.290958
1937,72,trial,US,2023-10-17 05:17:22.154646
1938,59,free,FR,2023-09-28 19:55:33.574291
1939,95,free,BR,2023-11-21 21:26:09.625885
1940,61,free,BR,2023-03-13 18:19:06.53372
1941,75,paid,US,2023-04-23 17:39:56.575926
1942,79,free,US,2023-11-23 02:24:07.409328
1943,66,free,BR,2023-12-27 08:35:13.071475
1944,43,trial,BR,2023-06-03 07:15:54.069877
1945,22,trial,US,2023-05-06 03:07:30.757827
1946,86,paid,BR,2023-08-11 18:59:04.260376
1947,58,free,BR,2023-12-07 08:22:56.921446
1948,22,free,US,2023-01-08 12:10:06.3917
1949,76,free,BR,2023-07-21 00:05:51.396283
1950,64,free,US,2023-12-23 14:55:16.89484
1951,50,free,BR,2023-07-02 23:25:02.812455
1952,55,free,US,2023-03-08 01:45:00.894726
1953,49,free,US,2023-07-27 17:01:14.401656
1954,38,free,US,2023-04-03 23:54:39.875725
1955,62,paid,BR,2023-05-18 06:24:50.321665
1956,94,free,US,2023-10-26 13:43:02.470548
1957,62,free,US,2023-08-31 21:32:33.069123
1958,90,trial,US,2023-09-02 23:58:35.413628
1959,97,free,BR,2023-10-01 20:31:50.279289
1960,55,free,IF,2023-05-05 16:14:01.188196
1961,44,trial,FR,2023-06-22 11:27:43.535254
1962,34,free,US,2023-01-06 18:52:48.53464
1963,21,free,BR,2023-03-03 04:11:36.023118
1964,87,free,US,2023-12-20 11:10:34.837535
1965,41,free,US,2023-02-22 18:49:01.070259
1966,30,free,US,2023-01-28 03:45:01.788729
1967,94,trial,US,2023-02-09 00:36:06.746779
1968,92,free,US,2023-03-18 15:17:50.203654
1969,27,paid,US,2023-06-06 06:18:00.075584
1970,61,trial,BR,2023-06-11 06:25:33.115399
1971,86,trial,US,2023-01-01 03:19:35.589602
1972,97,trial,US,2023-07-06 06:33:00.654022
1973,28,free,US,2023-03-16 23:28:12.788166
1974,23,trial,US,2023-01-08 06:25:40.121971
1975,91,paid,FR,2023-01-29 00:07:33.159546
1976,86,paid,US,2023-05-09 00:11:11.784504
1977,85,free,BR,2023-05-17 06:48:37.018739
1978,35,free,US,2023-04-20 19:30:52.107794
1979,74,paid,BR,2023-02-09 18:54:29.010705
1980,52,paid,IF,2023-06-19 02:52:43.560494
1981,87,free,US,2023-12-02 03:37:45.556118
1982,59,paid,US,2023-06-01 02:34:35.025035
1983,25,paid,BR,2023-05-03 04:49:25.850277
1984,85,paid,BR,2023-07-10 23:45:27.422344
1985,36,free,US,2023-07-16 01:35:31.127428
1986,24,free,BR,2023-07-15 00:27:58.476772
1987,22,free,US,2023-08-19 16:23:03.796829
1988,28,free,US,2023-07-10 16:50:25.645098
1989,22,free,US,2023-07-16 02:58:49.727251
1990,29,free,IF,2023-04-08 07:59:52.053202
1991,74,paid,US,2023-12-16 03:28:50.103644
1992,34,free,US,2023-08-03 18:20:29.993553
1993,37,trial,BR,2023-04-16 11:17:23.807559
1994,39,trial,IF,2023-06-26 03:02:22.336242
1995,66,free,US,2023-12-04 02:34:11.266154
1996,49,free,US,2023-06-02 18:31:00.708183
1997,25,trial,BR,2023-05-10 11:51:36.692301
1998,97,free,BR,2023-11-13 11:28:53.728719
1999,51,free,BR,2023-01-14 02:37:55.968714
2000,91,paid,US,2023-04-22 08:34:58.322315
2001,83,paid,US,2023-09-05 12:52:56.941935
2002,64,free,US,2023-09-26 04:40:02.851811
2003,85,free,BR,2023-04-10 20:24:10.212331
2004,47,paid,BR,2023-03-01 02:03:39.997761
2005,49,trial,FR,2023-09-19 00:49:14.83052
2006,18,free,BR,2023-04-11 01:20:21.328409
2007,65,free,BR,2023-03-08 22:56:03.58963
2008,27,trial,IF,2023-12-21 00:49:39.173914
2009,69,free,BR,2023-05-26 10:13:42.528553
2010,31,free,IF,2023-01-10 07:39:07.102132
2011,75,free,BR,2023-07-12 04:17:57.449767
2012,83,free,IF,2023-12-26 04:05:19.516007
2013,59,free,BR,2023-12-01 10:59:26.970206
2014,59,trial,US,2023-11-22 09:36:42.189204
2015,39,free,BR,2023-09-14 15:22:34.791328
2016,68,free,BR,2023-02-11 12:55:28.283617
2017,44,trial,US,2023-01-05 08:05:39.389863
2018,71,free,US,2023-04-14 17:57:19.280938
2019,76,trial,BR,2023-04-24 15:17:38.228142
2020,72,trial,BR,2023-05-09 09:18:13.012554
2021,40,free,IF,2023-09-20 02:07:43.449249
2022,69,free,BR,2023-03-07 16:25:31.584343
2023,53,paid,US,2023-03-07 17:35:45.151799
2024,33,paid,BR,2023-11-28 19:25:53.544044
2025,31,free,US,2023-10-25 07:52:03.595139
2026,25,trial,US,2023-05-31 01:05:25.603
2027,76,free,IF,2023-08-04 00:56:49.307318
2028,76,free,BR,2023-03-02 01:08:53.898552
2029,88,free,US,2023-05-03 06:56:15.416496
2030,58,free,BR,2023-09-28 21:27:32.203448
2031,50,trial,BR,2023-09-28 20:49:22.788442
2032,77,free,IF,2023-11-17 03:49:18.301849
2033,39,trial,IF,2023-04-26 09:10:19.319081
2034,44,paid,IF,2023-05-01 20:13:50.066056
2035,35,free,US,2023-02-08 13:54:37.553674
2036,33,free,US,2023-09-21 16:30:38.33725
2037,87,free,BR,2023-07-01 01:27:13.895049
2038,98,trial,US,2023-02-27 04:45:13.230168
2039,66,trial,US,2023-07-03 05:01:40.974223
2040,44,free,US,2023-03-03 21:38:26.391383
2041,44,free,US,2023-01-12 05:26:16.409986
2042,32,paid,US,2023-10-19 04:31:54.421383
2043,85,trial,BR,2023-04-08 09:44:56.385778
2044,89,free,US,2023-07-09 21:33:43.598303
2045,92,free,FR,2023-11-19 18:13:07.151566
2046,69,free,BR,2023-05-13 20:13:32.166752
2047,73,paid,IF,2023-04-25 21:24:45.855565
2048,50,free,BR,2023-06-10 20:03:43.078844
2049,31,free,US,2023-08-08 08:59:07.785621
2050,37,trial,IF,2023-05-26 07:19:22.766023
2051,27,free,US,2023-03-02 12:01:16.887586
2052,69,free,US,2023-12-22 09:55:57.293974
2053,64,paid,US,2023-01-02 11:37:32.912389
2054,60,trial,BR,2023-01-01 09:25:21.688828
2055,98,free,BR,2023-02-17 09:52:47.642958
2056,61,trial,US,2023-10-24 02:50:36.392095
2057,80,free,FR,2023-10-03 11:37:58.738764
2058,45,free,US,2023-11-26 07:37:36.823211
2059,86,free,IF,2023-09-12 03:30:27.464172
2060,36,free,IF,2023-07-05 14:17:53.888408
2061,45,free,US,2023-08-28 03:01:45.798534
2062,19,paid,BR,2023-09-27 11:32:24.979259
2063,61,trial,BR,2023-11-17 06:53:45.666659
2064,90,paid,US,2023-07-10 21:55:03.30553
2065,96,paid,US,2023-06-24 12:49:15.333373
2066,93,free,IF,2023-03-28 13:14:47.94243
2067,65,free,US,2023-06-03 13:25:33.209546
2068,23,free,US,2023-12-10 12:53:06.24362
2069,36,free,US,2023-08-10 16:30:40.362745
2070,49,free,US,2023-05-06 13:34:36.732481
2071,62,free,BR,2023-02-02 02:56:57.470227
2072,66,free,US,2023-02-26 14:34:30.509334
2073,81,free,BR,2023-06-29 02:37:31.960093
2074,37,free,US,2023-07-15 05:00:10.378972
2075,79,free,IF,2023-04-14 18:48:41.523452
2076,87,free,IF,2023-09-28 19:08:50.176028
2077,54,trial,FR,2023-03-28 09:19:39.973923
2078,39,free,US,2023-07-12 17:12:43.177733
2079,98,paid,BR,2023-09-05 12:42:33.051767
2080,83,paid,BR,2023-08-12 22:01:16.604728
2081,46,free,US,2023-03-16 22:43:44.553162
2082,30,free,US,2023-04-18 01:32:40.966478
2083,35,free,US,2023-12-07 23:07:25.330445
2084,64,trial,BR,2023-08-11 23:48:25.814139
2085,89,paid,US,2023-09-06 22:51:15.984578
2086,56,free,US,2023-09-11 18:15:36.107145
2087,40,paid,IF,2023-01-31 15:53:18.687683
2088,49,free,US,2023-09-16 00:43:10.511514
2089,92,free,US,2023-03-25 09:12:32.937502
2090,83,paid,BR,2023-05-16 01:32:41.007757
2091,58,free,FR,2023-06-18 09:16:56.401123
2092,31,paid,US,2023-08-18 00:01:09.090171
2093,46,free,IF,2023-07-24 12:24:02.69963
2094,27,free,BR,2023-07-28 09:56:33.989149
2095,82,paid,BR,2023-03-16 09:23:23.908184
2096,79,free,BR,2023-07-14 05:47:10.06858
2097,21,free,US,2023-12-26 08:11:19.86223
2098,91,free,US,2023-01-15 10:01:56.442817
2099,39,trial,US,2023-01-18 04:00:39.805899
2100,54,free,US,2023-02-19 14:09:44.243195
2101,90,free,BR,2023-10-20 17:58:14.4587
2102,86,free,BR,2023-01-31 10:23:29.95374
2103,65,trial,IF,2023-02-13 13:41:02.183913
2104,21,free,BR,2023-11-21 06:21:26.673899
2105,31,paid,US,2023-10-02 21:49:55.864299
2106,54,free,US,2023-02-05 10:08:20.021485
2107,50,free,US,2023-04-03 09:31:10.294618
2108,51,paid,BR,2023-08-23 20:50:25.266833
2109,81,paid,US,2023-04-20 01:50:17.560545
2110,18,trial,BR,2023-12-31 06:26:16.134335
2111,56,paid,US,2023-05-07 04:00:52.029741
2112,77,paid,IF,2023-07-25 00:47:25.08564
2113,23,paid,IF,2023-10-03 23:48:56.436106
2114,29,free,US,2023-08-29 02:16:52.659585
2115,83,free,BR,2023-07-22 01:20:59.153957
2116,54,free,BR,2023-02-12 12:24:40.622866
2117,93,paid,IF,2023-07-16 23:21:28.671203
2118,38,paid,BR,2023-03-20 06:07:13.657456
2119,97,paid,IF,2023-01-31 05:22:02.515116
2120,52,paid,US,2023-10-08 13:59:22.414972
2121,47,free,BR,2023-08-25 23:17:58.679903
2122,25,free,IF,2023-11-05 11:02:01.646172
2123,40,free,US,2023-06-03 17:28:32.000111
2124,73,free,US,2023-05-17 07:03:18.058443
2125,91,free,US,2023-09-11 13:46:43.640896
2126,54,paid,BR,2023-03-26 10:33:02.968241
2127,45,trial,US,2023-02-13 13:45:19.707032
2128,64,free,BR,2023-05-10 00:10:30.098508
2129,48,trial,IF,2023-02-07 11:07:09.279654
2130,87,free,US,2023-09-14 11:35:22.497528
2131,42,free,US,2023-09-16 01:31:21.33728
2132,38,free,BR,2023-11-24 12:32:03.524614
2133,51,free,FR,2023-04-03 02:25:46.300274
2134,49,paid,US,2023-05-25 16:54:56.293602
2135,87,paid,BR,2023-12-12 06:30:42.857712
2136,61,free,IF,2023-01-17 14:31:03.971185
2137,26,free,US,2023-07-06 22:08:17.219685
2138,90,trial,US,2023-12-04 18:19:14.307813
2139,68,free,IF,2023-08-14 04:06:30.552013
2140,41,trial,US,2023-05-11 10:58:34.987835
2141,71,free,BR,2023-06-25 21:18:08.80294
2142,56,paid,US,2023-07-15 05:53:39.27748
2143,29,free,BR,2023-10-05 15:22:11.38448
2144,88,trial,US,2023-12-31 00:21:26.88735
2145,41,paid,US,2023-01-24 03:29:18.77363
2146,51,paid,BR,2023-04-25 18:07:07.585469
2147,29,paid,IF,2023-05-11 07:47:18.452989
2148,98,free,BR,2023-05-30 10:46:50.644979
2149,97,trial,US,2023-10-19 13:40:10.563967
2150,82,free,US,2023-01-01 01:14:08.521294
2151,22,free,IF,2023-02-15 14:20:09.612469
2152,40,free,US,2023-01-18 15:07:01.062611
2153,76,free,BR,2023-05-28 16:00:01.968715
2154,77,paid,IF,2023-06-04 10:40:03.769003
2155,75,trial,IF,2023-05-04 13:56:22.260718
2156,90,free,IF,2023-07-26 10:16:42.095994
2157,38,paid,US,2023-04-03 21:28:33.458783
2158,39,trial,US,2023-03-22 01:36:11.515853
2159,26,free,US,2023-07-23 06:58:29.566079
2160,80,free,BR,2023-02-04 09:05:35.386233
2161,88,trial,BR,2023-06-11 20:33:32.329736
2162,50,free,US,2023-12-08 22:28:32.606156
2163,84,paid,US,2023-04-10 14:58:22.50121
2164,48,free,BR,2023-01-13 14:22:29.884298
2165,63,paid,IF,2023-02-10 01:19:43.742657
2166,86,free,US,2023-04-19 06:27:49.598654
2167,38,free,US,2023-05-31 19:16:09.126379
2168,36,free,US,2023-03-20 05:42:02.642297
2169,51,paid,FR,2023-05-19 08:08:24.53632
2170,65,free,BR,2023-09-27 11:50:10.09962
2171,27,trial,FR,2023-07-31 12:48:06.235893
2172,56,free,US,2023-09-01 21:32:52.186435
2173,79,free,US,2023-07-07 06:13:35.801477
2174,20,free,BR,2023-10-15 01:59:51.336332
2175,29,free,US,2023-02-18 23:21:23.323811
2176,94,free,US,2023-08-09 11:39:25.139395
2177,41,free,US,2023-08-20 07:12:09.290306
2178,19,paid,US,2023-10-19 16:14:58.301869
2179,53,trial,US,2023-04-04 23:08:05.869859
2180,55,paid,FR,2023-02-01 12:20:12.321266
2181,44,free,BR,2023-05-16 00:35:55.105863
2182,97,trial,BR,2023-10-10 14:19:57.867606
2183,19,free,US,2023-02-22 17:56:34.393653
2184,83,free,US,2023-10-12 02:10:22.20658
2185,90,free,BR,2023-10-14 17:10:39.167644
2186,94,trial,BR,2023-06-22 08:14:58.403126
2187,97,paid,US,2023-11-05 11:55:11.466854
2188,48,free,US,2023-11-15 13:28:45.923962
2189,36,trial,US,2023-05-02 18:37:23.619247
2190,61,paid,BR,2023-04-13 02:52:36.885524
2191,36,free,BR,2023-03-13 20:27:36.200448
2192,97,free,US,2023-06-08 16:39:14.095686
2193,51,free,IF,2023-11-06 01:12:06.330864
2194,51,trial,BR,2023-10-10 01:32:00.994013
2195,71,trial,US,2023-03-14 04:10:54.912862
2196,51,free,US,2023-12-28 02:03:17.294782
2197,35,paid,US,2023-07-25 23:31:40.479244
2198,93,free,US,2023-01-17 21:48:08.039427
2199,36,trial,US,2023-01-29 19:55:34.128864
2200,77,paid,US,2023-05-12 05:25:58.463919
2201,42,paid,BR,2023-06-25 08:18:01.842666
2202,46,free,US,2023-12-13 18:05:08.958587
2203,34,free,BR,2023-06-17 03:28:33.892214
2204,46,free,BR,2023-12-27 16:43:57.342234
2205,47,free,BR,2023-01-05 15:17:54.12546
2206,38,free,BR,2023-07-23 12:16:49.556462
2207,86,paid,BR,2023-07-04 21:47:17.307311
2208,62,free,US,2023-08-02 23:27:38.430729
2209,42,free,BR,2023-11-30 13:12:33.949032
2210,20,free,BR,2023-05-23 15:53:22.617421
2211,75,trial,IF,2023-06-08 01:08:02.658872
2212,80,free,BR,2023-02-12 02:01:53.204463
2213,43,trial,BR,2023-11-10 13:40:12.693183
2214,52,paid,IF,2023-05-08 20:15:18.893494
2215,70,free,US,2023-06-14 08:49:15.976204
2216,91,free,FR,2023-03-23 09:53:39.857324
2217,41,trial,US,2023-11-10 13:57:17.368021
2218,23,paid,US,2023-04-04 20:26:32.933635
2219,85,trial,BR,2023-02-23 16:43:27.242582
2220,68,free,BR,2023-05-30 04:42:55.677979
2221,91,free,US,2023-03-04 08:08:54.599457
2222,85,free,BR,2023-04-11 02:32:53.26865
2223,37,paid,US,2023-10-15 19:27:28.378337
2224,84,trial,BR,2023-10-14 03:34:33.899346
2225,82,free,US,2023-03-02 06:27:03.606931
2226,39,free,US,2023-03-20 00:56:38.743117
2227,21,free,US,2023-05-26 10:33:53.451257
2228,43,free,BR,2023-07-08 04:53:21.739566
2229,77,trial,BR,2023-03-18 00:20:20.582903
2230,90,trial,US,2023-05-14 11:39:33.301897
2231,31,free,IF,2023-10-01 17:15:01.520529
2232,61,free,BR,2023-08-12 21:09:08.019404
2233,93,free,US,2023-06-13 20:02:44.73806
2234,75,paid,BR,2023-11-01 12:40:39.810706
2235,78,free,US,2023-05-27 19:22:42.571997
2236,57,paid,US,2023-07-29 09:01:30.039415
2237,29,free,FR,2023-01-22 17:51:19.645527
2238,79,free,IF,2023-05-04 00:21:26.806348
2239,52,free,US,2023-02-27 08:47:10.617391
2240,47,free,US,2023-02-27 15:36:09.054719
2241,21,free,US,2023-05-09 03:12:42.078505
2242,32,free,BR,2023-06-21 18:05:41.848751
2243,49,trial,US,2023-12-07 03:36:19.905633
2244,85,free,BR,2023-01-07 19:53:40.857908
2245,37,trial,US,2023-12-10 08:38:55.598402
2246,46,trial,BR,2023-09-22 01:03:47.209855
2247,86,trial,BR,2023-02-17 10:33:23.045571
2248,28,free,IF,2023-01-08 01:50:47.475477
2249,83,paid,BR,2023-11-20 00:42:45.429319
2250,83,paid,FR,2023-12-04 21:48:37.344457
2251,65,free,US,2023-10-24 18:40:39.591015
2252,90,trial,US,2023-06-14 21:57:01.788998
2253,85,free,BR,2023-07-09 08:34:16.572114
2254,64,paid,IF,2023-05-04 01:14:14.631098
2255,29,trial,US,2023-12-19 15:54:20.041778
2256,45,free,US,2023-04-01 01:36:12.854295
2257,23,free,US,2023-05-25 11:07:04.956372
2258,87,trial,BR,2023-11-06 02:01:23.467479
2259,52,free,IF,2023-11-04 09:59:48.682881
2260,51,free,US,2023-01-24 09:10:50.343719
2261,77,free,US,2023-04-19 10:56:52.299956
2262,39,free,US,2023-05-27 01:06:48.594712
2263,46,free,BR,2023-05-01 14:49:57.699551
2264,74,free,BR,2023-02-15 22:41:50.828433
2265,55,free,US,2023-06-05 05:54:39.420803
2266,87,paid,BR,2023-02-21 01:49:31.288004
2267,33,trial,US,2023-08-29 03:28:04.914855
2268,63,free,US,2023-10-07 23:22:01.955232
2269,47,paid,US,2023-07-14 00:56:07.251054
2270,50,paid,BR,2023-04-22 10:51:44.146252
2271,56,free,US,2023-03-06 23:20:08.336482
2272,61,trial,US,2023-01-28 03:20:43.865213
2273,19,free,BR,2023-10-17 22:13:42.806879
2274,68,trial,BR,2023-04-17 12:32:12.783805
2275,91,paid,US,2023-08-16 20:25:26.670453
2276,39,trial,BR,2023-03-15 17:06:02.437914
2277,66,free,BR,2023-09-13 08:08:27.354705
2278,40,free,BR,2023-01-28 04:35:40.44221
2279,96,paid,US,2023-08-09 04:50:10.892759
2280,59,paid,BR,2023-07-01 00:24:08.483579
2281,68,free,BR,2023-06-27 02:35:30.021141
2282,78,free,US,2023-07-23 03:26:11.901938
2283,29,trial,BR,2023-12-09 13:49:01.950256
2284,70,free,US,2023-10-10 07:01:48.436069
2285,91,paid,US,2023-01-29 20:15:09.437078
2286,66,paid,US,2023-11-18 08:12:51.322676
2287,43,free,US,2023-03-24 15:52:19.040326
2288,22,paid,US,2023-08-07 09:48:20.772229
2289,38,trial,BR,2023-04-11 19:30:12.748871
2290,18,free,IF,2023-08-31 19:58:45.679341
2291,83,trial,US,2023-12-03 17:15:11.679637
2292,76,paid,BR,2023-01-11 14:30:47.678692
2293,65,trial,US,2023-11-28 19:58:53.963085
2294,77,paid,US,2023-05-07 03:43:06.953903
2295,33,trial,IF,2023-11-06 10:34:35.676357
2296,88,free,BR,2023-01-18 23:00:22.144734
2297,51,free,IF,2023-05-23 19:00:51.074886
2298,87,free,BR,2023-12-12 09:17:15.358096
2299,35,free,BR,2023-12-30 00:42:03.697305
2300,55,trial,BR,2023-01-20 21:00:57.773867
2301,53,free,BR,2023-08-07 07:55:19.715069
2302,92,free,BR,2023-10-29 06:49:51.188754
2303,30,free,BR,2023-07-17 14:41:04.004402
2304,64,free,BR,2023-02-17 11:20:33.031363
2305,64,free,BR,2023-09-17 05:44:13.64981
2306,71,free,BR,2023-02-06 22:02:51.791133
2307,97,free,FR,2023-08-26 17:44:42.074882
2308,77,trial,US,2023-09-11 23:54:50.467125
2309,71,free,BR,2023-09-02 06:57:00.129886
2310,62,free,BR,2023-01-02 23:51:02.778865
2311,82,free,BR,2023-10-11 03:57:19.346081
2312,35,trial,BR,2023-06-11 21:27:11.23686
2313,41,free,US,2023-04-23 04:28:07.767735
2314,66,paid,US,2023-08-21 08:19:34.752469
2315,57,free,BR,2023-04-06 18:15:46.416465
2316,88,paid,BR,2023-10-29 02:08:20.571881
2317,46,paid,BR,2023-04-24 21:27:27.501896
2318,74,trial,US,2023-12-18 03:09:27.755078
2319,88,paid,US,2023-07-02 09:53:03.681345
2320,75,free,US,2023-04-22 20:02:30.94486
2321,69,free,US,2023-01-31 01:12:23.799754
2322,42,free,BR,2023-03-14 11:29:39.269631
2323,79,free,FR,2023-04-05 19:37:21.255364
2324,37,free,US,2023-04-22 21:10:39.907327
2325,82,free,BR,2023-04-06 02:12:33.721363
2326,23,free,US,2023-07-21 12:08:05.390495
2327,61,free,US,2023-02-21 17:11:11.460814
2328,81,paid,IF,2023-09-17 05:11:30.193127
2329,19,free,IF,2023-02-17 07:44:58.531024
2330,76,trial,US,2023-08-26 00:46:40.892593
2331,23,free,FR,2023-02-12 16:08:09.70359
2332,34,free,BR,2023-04-14 14:20:16.092735
2333,24,free,BR,2023-04-04 23:30:14.371421
2334,72,free,US,2023-01-06 05:41:18.006416
2335,64,free,US,2023-06-06 09:56:27.000237
2336,26,trial,US,2023-09-22 14:22:27.274617
2337,21,paid,US,2023-06-05 08:55:23.389508
2338,88,trial,BR,2023-11-04 03:42:58.109228
2339,78,free,BR,2023-04-08 22:48:33.796233
2340,54,paid,BR,2023-08-03 03:27:48.167265
2341,42,trial,US,2023-10-28 23:50:28.035009
2342,97,free,US,2023-11-17 11:38:53.233519
2343,82,free,IF,2023-05-18 02:03:49.604181
2344,26,free,US,2023-08-14 11:34:58.776492
2345,72,free,IF,2023-01-06 14:17:49.887803
2346,71,free,US,2023-10-07 20:48:59.310472
2347,46,free,BR,2023-07-13 00:38:24.493162
2348,79,free,IF,2023-02-11 17:16:56.857117
2349,25,trial,US,2023-10-08 20:30:06.747714
2350,60,trial,US,2023-09-19 17:42:59.192276
2351,76,paid,US,2023-01-05 21:14:01.30572
2352,60,free,US,2023-07-17 16:25:43.862313
2353,96,trial,IF,2023-04-10 02:48:58.023886
2354,75,trial,BR,2023-07-23 11:37:44.851334
2355,29,free,IF,2023-07-14 09:03:36.660803
2356,50,paid,BR,2023-12-22 08:51:17.0824
2357,34,free,IF,2023-11-04 16:17:15.408617
2358,65,free,BR,2023-11-19 08:14:34.978222
2359,49,free,BR,2023-08-05 20:13:28.916385
2360,85,free,US,2023-07-25 00:50:41.030081
2361,92,free,BR,2023-03-03 05:20:31.673405
2362,95,free,US,2023-11-23 14:09:26.712655
2363,82,free,FR,2023-04-01 09:03:43.241426
2364,26,free,BR,2023-10-14 17:00:01.528304
2365,56,free,US,2023-02-06 23:36:49.012332
2366,67,free,US,2023-12-25 15:23:09.065692
2367,71,free,US,2023-11-26 12:54:58.877907
2368,81,paid,BR,2023-10-18 05:23:44.324246
2369,63,trial,FR,2023-06-25 20:28:45.388384
2370,65,paid,BR,2023-01-05 19:38:41.555376
2371,25,paid,US,2023-03-24 04:05:41.964347
2372,49,paid,US,2023-11-11 23:17:09.487327
2373,67,paid,US,2023-09-27 07:33:38.604599
2374,19,free,BR,2023-09-22 05:45:15.212563
2375,63,free,BR,2023-06-26 12:13:08.950663
2376,37,free,BR,2023-02-07 06:31:08.492092
2377,81,free,US,2023-04-27 07:49:22.128891
2378,89,paid,BR,2023-07-30 02:36:20.342269
2379,91,trial,US,2023-11-20 04:33:36.768423
2380,97,paid,US,2023-08-28 11:13:36.016248
2381,53,free,US,2023-06-15 20:10:57.616769
2382,78,free,US,2023-06-10 18:21:59.756957
2383,20,free,BR,2023-02-24 00:11:38.322227
2384,73,free,BR,2023-03-20 04:40:44.327694
2385,31,trial,US,2023-04-16 02:30:54.439992
2386,30,free,US,2023-02-09 16:38:29.695968
2387,33,free,IF,2023-12-09 18:38:34.003784
2388,38,paid,US,2023-11-15 18:12:45.829363
2389,98,paid,IF,2023-10-27 22:41:09.325395
2390,85,free,BR,2023-06-26 12:21:58.588747
2391,38,paid,US,2023-11-29 06:32:39.160763
2392,25,paid,IF,2023-03-06 12:36:19.118599
2393,21,free,US,2023-12-19 01:44:55.540521
